bug_id,feature,severity,status,date_reported,date_resolved,platform,region,assigned_team,bug_type,milestone,priority_level,days_to_resolve
4184,Create-a-Sim,Medium,Resolved,2024-05-03,2024-05-13,Xbox,North America,CAS,Graphics,M5,High,10.0
4185,Social Interactions,Low,Resolved,2024-10-11,2024-10-13,Playstation,Asia,Expansion Pack,Audio,M6,Low,2.0
4186,Audio,High,Resolved,2024-12-01,2024-12-17,Mac,Oceania,Graphics,Audio,M7,Medium,16.0
4187,Careers,Low,Resolved,2024-10-15,2024-11-10,Mac,Asia,Graphics,UI,M1,Medium,26.0
4188,Social Interactions,Critical,New,2025-04-13,,Playstation,South America,UI/UX,Graphics,M6,Medium,
4189,Live Mode,High,Resolved,2025-03-12,2025-04-03,Xbox,North America,Build Mode,Audio,M1,Medium,22.0
4190,Multiplayer,Low,Resolved,2025-03-01,2025-03-02,Xbox,South America,CAS,UI,M3,High,1.0
4191,Careers,Low,Resolved,2024-10-14,2024-11-08,Xbox,Oceania,Expansion Pack,Graphics,M7,Medium,25.0
4192,Audio,Low,Resolved,2025-04-13,2025-04-29,Xbox,North America,Audio,Network,M6,Medium,16.0
4193,Occults,Medium,Resolved,2025-03-19,2025-04-11,Xbox,Asia,Expansion Pack,Mods & Custom Content,M3,Medium,23.0
4194,Live Mode,Medium,Resolved,2024-07-29,2024-07-31,Playstation,Europe,Audio,UI,M1,High,2.0
4195,UI,Low,Won't Fix,2024-07-08,2024-08-07,Mac,Oceania,Audio,Mods & Custom Content,M4,Medium,30.0
4196,UI,High,Resolved,2024-11-15,2024-12-10,Mac,Africa,CAS,Network,M6,Medium,25.0
4197,World Map,High,Won't Fix,2024-05-07,2024-06-06,Pc,Asia,Graphics,Mods & Custom Content,M2,Low,30.0
4198,Tutorial,Medium,Resolved,2025-02-04,2025-02-17,Mac,Oceania,CAS,Gameplay,M5,Medium,13.0
4199,Live Mode,Low,Resolved,2024-10-10,2024-10-31,Xbox,Africa,CAS,Audio,M2,Medium,21.0
4200,Aspirations,Medium,Resolved,2024-11-01,2024-11-20,Mac,North America,Audio,Performance,M4,Medium,19.0
4201,Create-a-Sim,Critical,Resolved,2024-10-18,2024-11-07,Mac,Asia,UI/UX,Graphics,M3,Medium,20.0
4202,Skills,High,Resolved,2024-09-09,2024-09-28,Playstation,Europe,CAS,Network,M4,Medium,19.0
4203,UI,Low,Won't Fix,2024-12-25,2024-12-30,Playstation,Asia,LiveOps,Mods & Custom Content,M6,Low,5.0
4204,Graphics,Low,Resolved,2024-06-20,2024-07-04,Mac,Africa,Expansion Pack,Audio,M2,Medium,14.0
4205,Audio,High,Resolved,2025-04-10,2025-05-04,Pc,Oceania,Graphics,UI,M6,Medium,24.0
4206,Expansion Pack,High,Resolved,2024-12-29,2025-01-15,Mac,South America,CAS,Performance,M1,High,17.0
4207,Pets,Critical,Resolved,2024-10-03,2024-10-14,Mac,South America,Graphics,Graphics,M4,Low,11.0
4208,Tutorial,Low,Investigating,2024-12-26,,Pc,Oceania,Platform,Performance,M4,Medium,
4209,Audio,High,Resolved,2024-04-22,2024-05-05,Mac,Europe,Platform,Network,M4,Low,13.0
4210,Seasons,Low,Investigating,2024-07-04,,Xbox,North America,Graphics,UI,M4,Medium,
4211,Multiplayer,High,Resolved,2024-11-16,2024-12-02,Mac,Africa,Platform,UI,M4,Medium,16.0
4212,Audio,Low,Resolved,2024-08-15,2024-09-01,Mac,Africa,Expansion Pack,Mods & Custom Content,M6,High,17.0
4213,Mods & Custom Content,High,Resolved,2024-11-28,2024-12-04,Pc,North America,Platform,Network,M1,Medium,6.0
4214,World Map,Medium,Resolved,2024-07-22,2024-08-02,Xbox,North America,Expansion Pack,Network,M6,Low,11.0
4215,Aging System,Medium,New,2024-11-04,,Mac,North America,Build Mode,Audio,M7,Medium,
4216,Tutorial,High,In Progress,2024-07-13,,Pc,South America,Platform,Network,M6,Low,
4217,Create-a-Sim,Low,Resolved,2024-10-07,2024-10-08,Xbox,Asia,Expansion Pack,Mods & Custom Content,M1,Medium,1.0
4218,Careers,Low,Resolved,2024-11-28,2024-12-19,Pc,Oceania,Platform,UI,M1,Medium,21.0
4219,Pets,High,Resolved,2024-08-29,2024-09-27,Xbox,Africa,Build Mode,Performance,M6,Medium,29.0
4220,Multiplayer,High,Resolved,2024-10-17,2024-11-16,Xbox,Asia,Platform,Performance,M2,Medium,30.0
4221,Graphics,Low,Resolved,2024-07-04,2024-07-24,Playstation,Europe,CAS,UI,M5,Medium,20.0
4222,Careers,Medium,New,2024-12-30,,Mac,Oceania,UI/UX,Audio,M7,Medium,
4223,Expansion Pack,Medium,Resolved,2024-09-01,2024-09-21,Xbox,Oceania,CAS,Network,M6,Medium,20.0
4224,Aspirations,Low,In Progress,2025-02-24,,Playstation,Oceania,Build Mode,Audio,M1,High,
4225,Mods & Custom Content,High,In Progress,2024-07-29,,Xbox,Oceania,UI/UX,Network,M4,High,
4226,Careers,Low,Resolved,2024-06-22,2024-07-13,Xbox,North America,Expansion Pack,Gameplay,M5,Low,21.0
4227,Build Mode,Critical,Resolved,2024-06-04,2024-07-04,Pc,Oceania,Platform,Mods & Custom Content,M2,High,30.0
4228,Audio,High,Resolved,2024-11-14,2024-12-03,Playstation,South America,Platform,Gameplay,M5,Medium,19.0
4229,Build Mode,Critical,Resolved,2024-07-10,2024-07-25,Playstation,North America,CAS,UI,M3,High,15.0
4230,Aspirations,Medium,Won't Fix,2024-05-24,2024-05-25,Playstation,South America,Platform,Audio,M4,Medium,1.0
4231,Aspirations,Low,In Progress,2024-07-25,,Xbox,Europe,Audio,Mods & Custom Content,M4,High,
4232,Social Interactions,Medium,Resolved,2024-07-13,2024-07-15,Pc,Oceania,Audio,UI,M2,Low,2.0
4233,Multiplayer,Low,Resolved,2024-09-23,2024-10-22,Xbox,Oceania,LiveOps,Expansion Pack,M7,Low,29.0
4234,Aging System,Low,Resolved,2024-09-04,2024-10-01,Pc,Asia,Build Mode,Audio,M2,Medium,27.0
4235,Live Mode,Medium,Resolved,2024-06-10,2024-06-26,Xbox,Europe,Build Mode,Graphics,M5,High,16.0
4236,Pets,Low,Resolved,2025-04-04,2025-04-16,Pc,South America,Platform,Gameplay,M4,Medium,12.0
4237,Create-a-Sim,Low,Resolved,2024-06-11,2024-07-09,Pc,Asia,UI/UX,Gameplay,M4,Medium,28.0
4238,Aging System,Medium,Resolved,2025-02-06,2025-03-06,Mac,North America,CAS,Expansion Pack,M4,Low,28.0
4239,Create-a-Sim,Medium,New,2024-06-21,,Playstation,Africa,Platform,Gameplay,M7,Low,
4240,Build Mode,Medium,Resolved,2024-10-17,2024-11-16,Xbox,Africa,CAS,Mods & Custom Content,M4,High,30.0
4241,Audio,High,Resolved,2025-04-17,2025-05-17,Xbox,Asia,Platform,Expansion Pack,M5,Medium,30.0
4242,Audio,Critical,Investigating,2025-02-22,,Mac,Oceania,Build Mode,Graphics,M7,Medium,
4243,Careers,Low,Resolved,2024-10-24,2024-11-16,Playstation,Africa,Expansion Pack,Graphics,M1,High,23.0
4244,Graphics,Low,Resolved,2025-01-06,2025-01-31,Mac,Oceania,UI/UX,Gameplay,M7,Medium,25.0
4245,Live Mode,Low,Resolved,2025-01-30,2025-02-23,Mac,Africa,Audio,Audio,M7,High,24.0
4246,Expansion Pack,Medium,Resolved,2024-08-05,2024-08-25,Xbox,North America,Platform,Network,M1,Medium,20.0
4247,Graphics,Medium,Resolved,2024-11-09,2024-11-15,Playstation,Africa,Platform,UI,M4,High,6.0
4248,Tutorial,Low,Resolved,2024-11-11,2024-11-19,Pc,Africa,UI/UX,UI,M4,High,8.0
4249,Aging System,Medium,New,2024-09-10,,Playstation,South America,CAS,Audio,M5,Low,
4250,Live Mode,Low,Resolved,2024-12-26,2025-01-17,Mac,Africa,CAS,Performance,M4,Medium,22.0
4251,Live Mode,Medium,In Progress,2024-05-09,,Mac,South America,LiveOps,Graphics,M5,Medium,
4252,Create-a-Sim,Medium,In Progress,2025-02-09,,Pc,Asia,CAS,Gameplay,M4,High,
4253,Expansion Pack,Medium,Resolved,2024-10-09,2024-11-02,Xbox,Oceania,Audio,Audio,M2,High,24.0
4254,Occults,Critical,Resolved,2024-12-04,2025-01-01,Playstation,Oceania,Expansion Pack,Performance,M3,High,28.0
4255,Pets,High,Resolved,2024-09-29,2024-10-19,Playstation,Oceania,Graphics,Performance,M3,High,20.0
4256,Skills,Low,Resolved,2024-08-18,2024-08-20,Xbox,North America,Graphics,Network,M5,Medium,2.0
4257,World Map,Medium,Resolved,2024-08-28,2024-09-22,Xbox,South America,CAS,Gameplay,M5,Low,25.0
4258,Seasons,Critical,New,2024-11-09,,Mac,Asia,UI/UX,Graphics,M1,Low,
4259,UI,Low,In Progress,2025-03-25,,Mac,Europe,Graphics,Mods & Custom Content,M6,Medium,
4260,Multiplayer,Medium,Resolved,2024-07-21,2024-08-01,Mac,Europe,Expansion Pack,Network,M3,Low,11.0
4261,Live Mode,Low,Resolved,2024-04-25,2024-05-13,Pc,North America,UI/UX,Network,M6,High,18.0
4262,Expansion Pack,Medium,Resolved,2024-06-01,2024-06-21,Playstation,North America,Build Mode,Network,M3,High,20.0
4263,Pets,Low,Won't Fix,2025-03-01,2025-03-30,Mac,Africa,Graphics,UI,M1,Medium,29.0
4264,Mods & Custom Content,Medium,In Progress,2025-04-05,,Mac,Europe,CAS,UI,M3,Medium,
4265,Pets,High,Resolved,2024-06-29,2024-07-06,Xbox,Asia,Platform,Performance,M5,Low,7.0
4266,Build Mode,Medium,Resolved,2024-11-14,2024-11-22,Playstation,Oceania,Expansion Pack,Network,M6,Medium,8.0
4267,Seasons,Low,New,2024-12-11,,Playstation,North America,Graphics,Performance,M5,Medium,
4268,Multiplayer,Medium,Resolved,2024-06-20,2024-07-02,Xbox,North America,Platform,Performance,M6,Medium,12.0
4269,Graphics,Low,In Progress,2025-01-28,,Pc,Asia,Expansion Pack,Performance,M7,Medium,
4270,Live Mode,Critical,Resolved,2024-08-25,2024-09-19,Xbox,Asia,LiveOps,Gameplay,M1,Medium,25.0
4271,Aging System,High,Investigating,2024-12-20,,Mac,Asia,UI/UX,Audio,M4,Medium,
4272,Occults,Medium,Resolved,2024-10-13,2024-10-26,Xbox,Europe,Graphics,Gameplay,M2,High,13.0
4273,Pets,Low,Investigating,2025-01-12,,Pc,Oceania,Expansion Pack,UI,M5,Low,
4274,Live Mode,High,Investigating,2025-03-09,,Mac,Oceania,Build Mode,Expansion Pack,M7,High,
4275,Graphics,High,Resolved,2024-09-04,2024-09-28,Xbox,South America,CAS,Audio,M3,Low,24.0
4276,Multiplayer,Low,Resolved,2024-07-31,2024-08-30,Mac,Asia,Platform,Audio,M6,Low,30.0
4277,Aspirations,Low,Investigating,2024-12-05,,Pc,South America,UI/UX,Expansion Pack,M1,High,
4278,Graphics,Medium,Resolved,2024-06-10,2024-06-29,Playstation,Asia,UI/UX,Graphics,M4,Medium,19.0
4279,Tutorial,Low,Resolved,2024-06-18,2024-07-05,Xbox,Europe,Platform,Graphics,M3,Medium,17.0
4280,Expansion Pack,High,Resolved,2025-02-07,2025-02-19,Mac,South America,Build Mode,Graphics,M3,Medium,12.0
4281,Multiplayer,Low,Resolved,2024-08-19,2024-09-09,Pc,Oceania,Platform,Audio,M1,Low,21.0
4282,Tutorial,Medium,Resolved,2024-12-05,2024-12-23,Pc,Oceania,Platform,Graphics,M5,Low,18.0
4283,Expansion Pack,Low,New,2024-11-13,,Mac,Europe,Platform,Graphics,M2,Medium,
4284,Careers,Critical,Resolved,2025-02-22,2025-02-23,Playstation,Asia,CAS,UI,M7,High,1.0
4285,Multiplayer,Medium,Resolved,2024-05-14,2024-05-18,Xbox,South America,Platform,UI,M7,Medium,4.0
4286,Live Mode,High,In Progress,2024-06-16,,Pc,Oceania,LiveOps,Audio,M2,Medium,
4287,Bug Fixes,Critical,Resolved,2024-07-10,2024-07-18,Xbox,Asia,Platform,Audio,M2,Low,8.0
4288,Live Mode,High,Won't Fix,2024-08-11,2024-09-05,Xbox,Asia,Graphics,Performance,M5,Low,25.0
4289,Expansion Pack,Low,In Progress,2024-08-02,,Xbox,Asia,Graphics,Audio,M4,Low,
4290,Mods & Custom Content,Low,Resolved,2024-07-24,2024-08-15,Pc,South America,LiveOps,Audio,M2,Medium,22.0
4291,Careers,Medium,Investigating,2024-12-09,,Pc,North America,Expansion Pack,Performance,M1,Medium,
4292,Skills,Low,Resolved,2024-07-26,2024-08-04,Xbox,Europe,Platform,Gameplay,M5,High,9.0
4293,Expansion Pack,Critical,Resolved,2024-09-27,2024-10-16,Pc,North America,Graphics,Performance,M7,Medium,19.0
4294,Mods & Custom Content,Low,Resolved,2025-02-27,2025-03-27,Pc,North America,Build Mode,Mods & Custom Content,M1,Low,28.0
4295,Occults,High,Investigating,2024-08-28,,Pc,Africa,CAS,Graphics,M1,High,
4296,Live Mode,High,Resolved,2024-11-18,2024-12-01,Mac,South America,LiveOps,Mods & Custom Content,M4,Low,13.0
4297,World Map,Low,Resolved,2025-04-06,2025-04-08,Pc,South America,Build Mode,Network,M2,Low,2.0
4298,Aspirations,High,Resolved,2024-09-16,2024-09-17,Xbox,Europe,Expansion Pack,Gameplay,M1,Medium,1.0
4299,Expansion Pack,Medium,New,2024-06-24,,Pc,Asia,UI/UX,Network,M1,Low,
4300,Aging System,Low,Resolved,2024-04-26,2024-04-27,Mac,Asia,LiveOps,Mods & Custom Content,M3,Low,1.0
4301,Social Interactions,Medium,New,2025-01-09,,Mac,Europe,LiveOps,UI,M7,Medium,
4302,Skills,Medium,Won't Fix,2024-12-16,2025-01-02,Mac,Europe,UI/UX,Network,M7,Medium,17.0
4303,World Map,Low,Resolved,2025-03-28,2025-03-29,Mac,Oceania,Platform,Mods & Custom Content,M3,Low,1.0
4304,Expansion Pack,Low,Resolved,2024-12-30,2025-01-13,Playstation,North America,LiveOps,UI,M5,Low,14.0
4305,Skills,Medium,Resolved,2024-05-17,2024-05-29,Playstation,South America,CAS,Performance,M1,Low,12.0
4306,Build Mode,Low,Won't Fix,2024-06-18,2024-07-09,Mac,North America,UI/UX,Expansion Pack,M3,Low,21.0
4307,Aspirations,High,Resolved,2024-05-25,2024-06-24,Pc,South America,Expansion Pack,Graphics,M4,High,30.0
4308,Multiplayer,Low,Resolved,2024-05-11,2024-06-04,Xbox,South America,Expansion Pack,Graphics,M3,Medium,24.0
4309,Mods & Custom Content,Medium,Investigating,2025-03-05,,Playstation,Europe,Platform,Network,M4,Medium,
4310,Pets,High,Resolved,2024-11-04,2024-11-25,Mac,North America,Audio,Graphics,M3,High,21.0
4311,Live Mode,High,In Progress,2024-04-27,,Mac,South America,Expansion Pack,UI,M3,Medium,
4312,Mods & Custom Content,High,Resolved,2024-09-10,2024-09-13,Xbox,North America,Graphics,Audio,M3,Low,3.0
4313,Skills,Low,New,2025-01-22,,Pc,North America,Audio,Graphics,M4,Medium,
4314,Careers,Medium,Resolved,2024-05-18,2024-06-03,Playstation,Europe,Graphics,Performance,M5,Low,16.0
4315,Tutorial,Low,Resolved,2024-07-23,2024-07-26,Mac,Asia,Expansion Pack,Graphics,M6,Medium,3.0
4316,Aging System,Low,Resolved,2024-06-13,2024-06-27,Mac,South America,LiveOps,Mods & Custom Content,M3,Low,14.0
4317,Multiplayer,Low,Resolved,2024-12-13,2024-12-27,Playstation,Asia,Build Mode,Gameplay,M2,Low,14.0
4318,Multiplayer,Medium,Resolved,2025-03-08,2025-03-22,Playstation,Asia,UI/UX,Mods & Custom Content,M3,Low,14.0
4319,Aging System,Medium,Resolved,2024-08-09,2024-08-22,Playstation,Africa,CAS,Performance,M5,Low,13.0
4320,Tutorial,High,Resolved,2024-07-17,2024-07-24,Pc,North America,Audio,Expansion Pack,M6,Medium,7.0
4321,Create-a-Sim,High,Resolved,2024-07-31,2024-08-04,Xbox,Asia,Platform,Audio,M6,Medium,4.0
4322,Audio,Medium,Investigating,2024-12-03,,Playstation,South America,Audio,Network,M1,Medium,
4323,Live Mode,Medium,New,2024-06-05,,Playstation,Europe,Audio,Network,M4,High,
4324,Multiplayer,Medium,Investigating,2025-02-18,,Pc,North America,Audio,Network,M6,Medium,
4325,Seasons,Medium,New,2024-04-28,,Mac,Asia,Expansion Pack,Performance,M1,Low,
4326,Occults,High,Investigating,2024-12-16,,Playstation,Africa,UI/UX,Gameplay,M7,High,
4327,Skills,Low,Resolved,2025-02-26,2025-03-15,Mac,Africa,LiveOps,Network,M2,Low,17.0
4328,Occults,Low,Resolved,2024-08-15,2024-08-23,Pc,Europe,CAS,Graphics,M1,Medium,8.0
4329,Bug Fixes,Low,Resolved,2024-10-09,2024-10-24,Pc,Africa,UI/UX,Graphics,M3,Low,15.0
4330,Create-a-Sim,Medium,Resolved,2025-04-09,2025-04-13,Xbox,Asia,CAS,Network,M6,Low,4.0
4331,Expansion Pack,High,Investigating,2024-11-01,,Mac,Africa,Graphics,Expansion Pack,M4,Low,
4332,Careers,High,Resolved,2024-07-26,2024-08-03,Playstation,South America,Graphics,Expansion Pack,M5,Medium,8.0
4333,Bug Fixes,Low,Investigating,2024-09-27,,Xbox,Europe,Audio,Mods & Custom Content,M2,Low,
4334,Create-a-Sim,Low,Resolved,2025-04-07,2025-04-15,Pc,Africa,LiveOps,Network,M4,Medium,8.0
4335,Audio,Low,Won't Fix,2024-12-29,2025-01-24,Mac,Asia,Build Mode,Graphics,M4,Medium,26.0
4336,Bug Fixes,High,Resolved,2024-06-21,2024-06-29,Xbox,South America,UI/UX,Expansion Pack,M1,High,8.0
4337,Bug Fixes,Low,Investigating,2024-11-22,,Pc,Europe,CAS,Performance,M7,Low,
4338,Graphics,Medium,Resolved,2024-12-04,2024-12-19,Pc,North America,Build Mode,Gameplay,M5,High,15.0
4339,Pets,High,Resolved,2024-12-06,2024-12-09,Xbox,Oceania,Audio,Expansion Pack,M1,Low,3.0
4340,Multiplayer,Low,Resolved,2024-11-10,2024-11-20,Mac,Asia,Graphics,Mods & Custom Content,M7,Medium,10.0
4341,Careers,Critical,Resolved,2024-10-26,2024-11-05,Xbox,Asia,Graphics,UI,M1,Medium,10.0
4342,Bug Fixes,Low,Resolved,2024-12-08,2024-12-25,Xbox,Europe,Graphics,Graphics,M1,Medium,17.0
4343,UI,Medium,Resolved,2024-08-09,2024-09-07,Pc,North America,CAS,Network,M4,Medium,29.0
4344,Skills,Critical,New,2024-08-23,,Pc,Africa,LiveOps,Audio,M1,Medium,
4345,Mods & Custom Content,Low,Won't Fix,2024-11-01,2024-11-26,Xbox,Oceania,Audio,Performance,M4,Low,25.0
4346,Occults,Medium,Resolved,2025-02-06,2025-03-01,Xbox,Europe,UI/UX,Audio,M5,Low,23.0
4347,Mods & Custom Content,High,Resolved,2024-09-26,2024-09-29,Mac,Africa,LiveOps,Audio,M3,Low,3.0
4348,Seasons,High,Resolved,2024-08-29,2024-09-23,Mac,Asia,UI/UX,Gameplay,M4,Low,25.0
4349,Pets,Low,Resolved,2024-07-22,2024-08-10,Xbox,Africa,UI/UX,UI,M2,High,19.0
4350,Multiplayer,Medium,Resolved,2024-08-07,2024-08-12,Pc,Africa,UI/UX,Network,M3,High,5.0
4351,Seasons,Medium,Resolved,2024-04-18,2024-04-24,Pc,Europe,UI/UX,UI,M4,Medium,6.0
4352,Seasons,Low,Resolved,2025-02-10,2025-03-03,Xbox,Africa,Graphics,Expansion Pack,M1,Low,21.0
4353,Pets,Low,Won't Fix,2025-02-22,2025-03-14,Playstation,Africa,UI/UX,Graphics,M3,Medium,20.0
4354,Occults,Low,Resolved,2024-08-21,2024-08-24,Mac,South America,Build Mode,Network,M6,Medium,3.0
4355,Occults,High,In Progress,2024-10-06,,Mac,South America,UI/UX,Audio,M4,Medium,
4356,Social Interactions,Medium,Resolved,2024-04-21,2024-05-02,Mac,Europe,Audio,Graphics,M4,Low,11.0
4357,Live Mode,Low,Resolved,2025-03-21,2025-04-07,Mac,Europe,LiveOps,Expansion Pack,M4,Medium,17.0
4358,Pets,Low,Resolved,2025-03-30,2025-04-18,Pc,Asia,UI/UX,Performance,M5,High,19.0
4359,Multiplayer,Low,Resolved,2024-10-09,2024-10-19,Mac,South America,Audio,Audio,M5,Medium,10.0
4360,Aging System,Medium,Resolved,2024-04-21,2024-05-04,Xbox,Oceania,UI/UX,Mods & Custom Content,M2,High,13.0
4361,Social Interactions,Low,Resolved,2024-09-22,2024-10-07,Xbox,Europe,Expansion Pack,Gameplay,M6,Low,15.0
4362,Social Interactions,Low,Resolved,2024-08-03,2024-08-31,Xbox,Asia,UI/UX,Expansion Pack,M5,Medium,28.0
4363,UI,Medium,Resolved,2024-07-11,2024-08-09,Xbox,Oceania,Expansion Pack,Expansion Pack,M7,Low,29.0
4364,UI,Low,New,2024-04-20,,Xbox,South America,Graphics,Network,M5,Low,
4365,Social Interactions,Low,Resolved,2024-09-01,2024-09-12,Mac,South America,CAS,Audio,M5,High,11.0
4366,Tutorial,High,New,2024-09-15,,Xbox,North America,CAS,Performance,M3,Low,
4367,Aspirations,Medium,Resolved,2024-11-09,2024-11-21,Pc,Europe,UI/UX,Mods & Custom Content,M7,Medium,12.0
4368,Occults,Medium,Won't Fix,2024-09-09,2024-10-05,Pc,South America,UI/UX,Graphics,M2,Medium,26.0
4369,World Map,Low,Resolved,2024-06-16,2024-07-11,Pc,Asia,Build Mode,Mods & Custom Content,M3,Low,25.0
4370,Occults,Critical,Resolved,2025-01-12,2025-02-01,Xbox,Asia,Expansion Pack,Gameplay,M1,Medium,20.0
4371,Bug Fixes,Medium,Resolved,2024-09-07,2024-09-11,Pc,South America,Build Mode,UI,M6,Low,4.0
4372,Pets,High,Resolved,2024-09-03,2024-09-13,Playstation,Europe,Expansion Pack,Graphics,M1,High,10.0
4373,Careers,Medium,Resolved,2024-07-23,2024-08-07,Xbox,Europe,Audio,Gameplay,M1,Medium,15.0
4374,Build Mode,High,Resolved,2024-09-19,2024-10-11,Xbox,North America,Expansion Pack,Network,M4,Low,22.0
4375,World Map,Low,Won't Fix,2024-07-14,2024-08-08,Xbox,North America,LiveOps,Expansion Pack,M4,High,25.0
4376,Live Mode,Medium,Resolved,2025-01-22,2025-02-17,Mac,North America,Graphics,Expansion Pack,M4,Low,26.0
4377,Skills,Low,Resolved,2025-03-17,2025-03-27,Xbox,Oceania,UI/UX,Gameplay,M3,Low,10.0
4378,Aspirations,High,Resolved,2025-02-07,2025-03-08,Xbox,Asia,Graphics,Network,M7,Medium,29.0
4379,Occults,Low,Resolved,2024-12-24,2025-01-19,Mac,South America,LiveOps,Network,M2,Low,26.0
4380,World Map,Medium,Resolved,2024-07-31,2024-08-06,Xbox,Africa,Platform,Expansion Pack,M6,Low,6.0
4381,Expansion Pack,Medium,Won't Fix,2025-01-14,2025-02-11,Playstation,Africa,LiveOps,Audio,M1,Low,28.0
4382,World Map,Medium,Won't Fix,2025-02-08,2025-02-22,Playstation,Asia,UI/UX,Performance,M7,Medium,14.0
4383,Aging System,Medium,Resolved,2024-09-16,2024-10-05,Mac,Europe,Build Mode,Graphics,M5,Medium,19.0
4384,Live Mode,Medium,Won't Fix,2025-02-24,2025-03-03,Pc,Europe,CAS,Network,M3,High,7.0
4385,Create-a-Sim,Medium,Resolved,2024-06-23,2024-07-13,Playstation,South America,Platform,Mods & Custom Content,M2,High,20.0
4386,Social Interactions,Low,Resolved,2024-08-01,2024-08-22,Mac,South America,UI/UX,Network,M1,High,21.0
4387,Pets,Medium,Resolved,2024-12-07,2024-12-11,Xbox,South America,Expansion Pack,UI,M6,Low,4.0
4388,Tutorial,Low,New,2024-11-30,,Mac,South America,UI/UX,Expansion Pack,M4,Medium,
4389,Mods & Custom Content,Low,Won't Fix,2024-07-26,2024-08-14,Playstation,Asia,CAS,Graphics,M2,Medium,19.0
4390,World Map,Low,Resolved,2024-12-01,2024-12-24,Mac,South America,Graphics,Expansion Pack,M5,Low,23.0
4391,Pets,Low,Resolved,2024-06-25,2024-07-17,Xbox,Africa,Platform,Graphics,M5,Medium,22.0
4392,Live Mode,Critical,Resolved,2024-04-25,2024-05-03,Playstation,North America,Build Mode,Network,M5,Low,8.0
4393,Create-a-Sim,Medium,Resolved,2024-05-06,2024-05-26,Playstation,Asia,Graphics,Audio,M2,Medium,20.0
4394,Careers,High,Resolved,2024-10-30,2024-11-11,Xbox,Africa,Platform,Gameplay,M1,Medium,12.0
4395,Occults,Medium,Resolved,2024-06-25,2024-07-22,Pc,South America,Expansion Pack,Gameplay,M7,Medium,27.0
4396,Build Mode,Low,Resolved,2024-05-25,2024-06-24,Mac,Africa,LiveOps,UI,M3,Medium,30.0
4397,Expansion Pack,Medium,Investigating,2024-07-25,,Pc,Africa,Expansion Pack,Mods & Custom Content,M4,Medium,
4398,Build Mode,Low,Investigating,2025-01-04,,Mac,Africa,Audio,Network,M4,High,
4399,Pets,Medium,Won't Fix,2025-01-09,2025-01-29,Playstation,Oceania,Platform,UI,M1,Medium,20.0
4400,Aspirations,Low,Resolved,2024-07-12,2024-07-28,Xbox,Oceania,Graphics,Expansion Pack,M1,Medium,16.0
4401,Aspirations,Low,Resolved,2024-06-12,2024-06-20,Pc,Europe,LiveOps,UI,M2,Medium,8.0
4402,Tutorial,Medium,Resolved,2024-10-15,2024-10-25,Playstation,North America,CAS,Expansion Pack,M4,Medium,10.0
4403,Aging System,Low,Investigating,2024-08-21,,Playstation,Europe,Platform,Audio,M3,High,
4404,Bug Fixes,Medium,In Progress,2024-08-10,,Playstation,North America,Audio,Gameplay,M6,Medium,
4405,Create-a-Sim,High,Resolved,2025-02-04,2025-03-05,Mac,Africa,Build Mode,Audio,M5,Low,29.0
4406,Bug Fixes,Low,Resolved,2025-04-18,2025-04-19,Pc,Asia,Build Mode,Expansion Pack,M3,Low,1.0
4407,Tutorial,Medium,Resolved,2024-10-04,2024-10-17,Pc,North America,UI/UX,Performance,M2,Low,13.0
4408,World Map,Low,Resolved,2025-02-01,2025-02-12,Playstation,North America,Expansion Pack,Mods & Custom Content,M3,Medium,11.0
4409,Social Interactions,Medium,Resolved,2024-08-16,2024-09-11,Pc,Oceania,Audio,Mods & Custom Content,M4,High,26.0
